FIPS,trump16,clinton16,otherpres16,romney12,obama12,otherpres12,demsen16,repsen16,othersen16,demhouse16,rephouse16,otherhouse16,repgov14,demgov14,white_pct,black_pct,hispanic_pct,nonwhite_pct,foreignborn_pct,female_pct,age29andunder_pct,age65andolder_pct,median_hh_inc,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc,Density,TotalCongregations,TotalAdherents,TotalAdherentsperThousand,EvangelicalProtestantAdherents,EvangelicalProtestantsPerThous,BlackProtestantAdherents,BlackProtestantsperThousand,MainlineProtestantAdherents,MainlineProtestantsperThousand,CatholicAdherents,CatholicAdherentsperThousand,OrthodoxAdherents,OrthodoxAdherentsperThousand,MuslimsEstimated,MuslimsEstimatedperThousand,ConservativeJudaismAdherents,ConservativeJudaismperThou,OrthodoxJudaismAdherents,OrthodoxJudaismperThousand,ReconstructionistJudaism,ReconstructionismJudaismperThou,ReformJudaismAdherents,ReformJudaismperThousand,TotalJudaismAdherents,TotalJudaismAdherentsperThousand
1129,6042,2374,117,5761,2976,41,2463,5830,5,0,5686,75,3215,1726,65.0600272,24.77378911,1.2952,34.9399728,1.029037791,50.38736767,37.5303093,16.71890709,40293,16.13670134,20.26206178,90.37660535,19.4565496,88.70802358,100,8,16,88,10284.00,584.95,7391.00,420.40,1621.00,92.20,1242.00,70.64,30.00,1.71,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
1131,1737,4339,42,1679,4868,4,3857,1819,4,4554,0,43,1346,2908,27.43052433,71.94891627,0.5576,72.56947567,0,51.77623887,39.17618491,17.75339509,24442,20.40106952,20.14514178,88.69775568,14.46646984,80.51455082,100,9,12,72,7124.00,610.45,3442.00,294.94,3007.00,257.67,568.00,48.67,12.00,1.03,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
1133,9228,872,213,8312,1286,116,1269,8817,12,0,9097,106,5351,1391,94.27393495,0.408112273,2.9151,5.726065048,1.307625036,50.80164911,33.37358931,20.02248782,33896,8.734293595,23.99560032,86.91096446,22.83005106,87.17481157,84.89217448,6,39,75,14974.00,611.58,13499.00,551.34,.,.,1117.00,45.62,223.00,9.11,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5001,3826,1939,447,3897,2455,142,2341,3684,125,0,4320,1452,2676,2317,70.39151274,25.75798374,2.9942,29.60848726,1.1255318,52.61995799,36.7548064,17.75001346,37330,9.118678584,17.48136524,85.57081208,12.53302335,81.91905315,34.70739787,6,19,66,13578.00,713.92,9709.00,510.49,1032.00,54.26,2500.00,131.45,300.00,15.77,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5003,5338,2408,337,4867,2859,195,2346,5106,285,0,5568,1753,3037,3077,67.98799371,25.91833818,5.1456,32.01200629,2.596598218,51.47458192,36.66206108,18.11425032,36352,9.982134882,16.1051824,86.41277813,12.28363493,83.97915028,51.6816913,7,23,100,19524.00,893.42,14265.00,652.77,3469.00,158.74,1009.00,46.17,694.00,31.76,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5005,14682,4169,915,13688,5172,479,4231,14074,950,0,14947,3754,9681,4673,95.24297424,0.246389539,2.0394,4.757025761,2.354117877,51.58079625,28.19574551,30.07172131,38115,6.178921121,12.78193097,82.26181008,12.09412078,82.14297584,65.84202539,7,74,92,21158.00,509.67,14884.00,358.54,499.00,12.02,2528.00,60.90,2359.00,56.83,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5007,60871,28005,7948,54646,22636,1975,27434,63503,4562,0,73289,20453,43059,16881,74.73769629,1.428041316,16.0685,25.26230371,11.2440923,50.45773169,42.16473447,12.78386501,59016,3.44228007,12.76633266,69.27703635,7.79895464,68.26325933,25.16004861,2,295,295,109019.00,492.54,72566.00,327.85,.,.,14839.00,67.04,16757.00,75.71,.,.,308.00,1.39,.,.,.,.,.,.,.,., .   ,0.00
5009,12235,2926,950,11159,3772,460,2620,12490,729,0,13369,2142,7354,3105,94.3406343,0.340473446,2.3029,5.659365701,0.798906196,50.97986649,35.65051875,19.7286936,38664,8.427876823,15.02142639,85.03213958,15.03622455,85.06496135,62.19819527,7,63,98,27467.00,744.30,23485.00,636.40,.,.,2437.00,66.04,970.00,26.29,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5011,2164,1317,172,2134,1449,69,1343,2019,121,0,2441,801,1326,1471,56.47080029,29.04650324,14.1763,43.52919971,6.633020908,50.56777217,37.14852199,18.28586878,34665,10.97157964,20.12661567,85.7689264,13.34610473,79.86377182,49.59158846,7,17,58,9409.00,817.61,5785.00,502.69,2263.00,196.65,972.00,84.46,389.00,33.80,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5013,1556,639,74,1458,660,56,773,1336,84,0,1583,418,847,727,72.85988484,21.88099808,3.8004,27.14011516,0.595009597,48.57965451,34.24184261,18.54126679,35446,6.812447435,16.76565875,87.98596112,15.42816702,86.97806086,100,9,8,22,2405.00,448.03,1992.00,371.09,177.00,32.97,236.00,43.96,.,.,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5015,6786,3342,630,6125,3696,362,3318,6771,422,0,7477,2646,4630,3088,81.08703503,0.509209101,14.5215,18.91296497,8.26652221,50.74395088,34.4600939,20.91368725,38145,6.011062307,16.18749358,82.3082452,12.20107079,81.92147531,72.83392844,6,44,73,10843.00,395.07,7926.00,288.79,.,.,1479.00,53.89,950.00,34.61,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5017,1716,2350,110,1670,2649,42,2288,1824,90,0,2119,1696,1024,2437,39.13665207,54.22289749,5.1658,60.86334793,2.556081866,51.27357226,36.52694611,19.23317544,29628,10.78858249,19.92753623,86.86594203,12.5145518,82.21769499,54.27966102,7,17,39,6282.00,532.37,4240.00,359.32,999.00,84.66,498.00,42.20,525.00,44.49,.,.,.,.,.,.,.,.,.,.,19.00,1.61,19.00,1.61
5019,4404,3620,502,4343,3811,255,4087,3947,242,0,5207,2414,2832,4012,69.3704814,23.57608887,4.4657,30.6295186,2.896314583,52.52600952,47.12131899,15.67183918,35595,7.871559633,13.46929457,75.28346397,11.946533,73.1411863,54.37703849,7,26,84,15623.00,679.41,12259.00,533.12,1291.00,56.14,1735.00,75.45,80.00,3.48,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5021,3781,1199,220,3225,1738,147,1527,3286,236,0,3769,677,1943,1912,96.01368241,0.499934219,1.8090,3.98631759,1.361662939,50.73016708,33.98237074,20.98408104,32404,7.028469751,20.88420274,88.65149834,20.82456476,88.6741917,58.85717839,7,24,57,7159.00,445.13,6355.00,395.14,.,.,774.00,48.13,30.00,1.87,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5023,9458,2101,526,8693,2620,334,2902,8382,496,0,9590,1902,6669,2797,95.00136788,0.558877555,2.4036,4.998632118,1.387423301,50.24426467,31.23851956,25.38007582,41717,8.462980319,16.68349184,84.61824558,16.58291457,84.67612789,75.52175587,6,46,62,12988.00,500.12,9580.00,368.89,.,.,2408.00,92.72,405.00,15.59,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5025,2462,723,169,2313,845,108,1034,2164,104,0,2597,514,1558,1103,84.69302933,10.50944068,2.2444,15.30697067,1.710010688,49.93468709,35.99334996,18.63199145,42429,8.901993822,13.87152778,84.25347222,12.5024728,84.92581602,100,3,14,36,4269.00,491.31,3392.00,390.38,331.00,38.09,546.00,62.84,.,.,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5027,5456,3140,291,5790,3557,108,2757,5440,264,0,5634,1983,4306,3541,59.21880172,34.68636213,2.5612,40.78119828,2.643992056,52.35849057,43.71069182,16.5590864,36507,9.313944152,14.8337766,78.08510638,10.75658948,73.72745705,57.48615184,7,31,73,12995.00,529.28,7487.00,304.94,3082.00,125.53,1972.00,80.32,220.00,8.96,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5029,4849,2656,422,4514,3005,211,3023,4403,302,2539,4985,331,3366,2820,81.79012346,11.79487179,3.7512,18.20987654,2.046533713,51.06362773,36.95156695,18.34757835,38266,7.228647687,15.03168917,83.0807385,14.0522339,82.37516426,70.51661731,6,38,66,10387.00,488.27,6533.00,307.10,872.00,40.99,846.00,39.77,1791.00,84.19,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5031,22892,10538,2143,20350,10527,823,10241,23218,1474,0,26499,7608,14167,10290,77.96547568,13.83402667,4.7199,22.03452432,3.796508689,51.27716652,44.47824735,12.84553478,43892,6.34155091,12.04944459,74.60846181,10.66248816,73.16704322,32.16822372,3,148,170,54194.00,561.93,44184.00,458.14,655.00,6.79,5408.00,56.07,2470.00,25.61,.,.,308.00,3.19,.,.,.,.,.,.,86.00,0.89,86.00,0.89
5033,16686,4488,1276,15145,4881,565,5042,16008,956,0,17919,3616,11169,4422,85.4845221,1.332213736,6.9889,14.5154779,4.204950991,50.83566134,39.24943886,15.32610977,41792,7.066622956,14.72065286,86.4503356,13.46206519,86.38729115,51.9613224,2,104,128,31172.00,503.20,25526.00,412.06,.,.,3767.00,60.81,1263.00,20.39,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5035,6964,8410,578,6998,9487,231,7412,6779,574,0,7754,6171,4493,5827,43.65292561,50.56048151,2.3247,56.34707439,1.541071681,52.774131,44.03263921,12.22758579,39407,9.131035713,18.22836167,82.60883565,11.28634476,77.596054,20.887195,1,80,79,24856.00,488.31,16649.00,327.08,4466.00,87.74,2805.00,55.11,525.00,10.31,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5037,4584,1999,291,4269,2279,133,1997,4456,218,0,5005,1306,2892,2217,73.20676323,23.19810722,1.8582,26.79323677,0.496277916,51.64752727,37.87292977,17.09273472,39306,7.485303723,19.34872502,85.25155065,18.43613077,83.31648129,56.7879127,6,28,59,12130.00,678.79,8988.00,502.97,1289.00,72.13,1503.00,84.11,350.00,19.59,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5039,1509,1165,97,1665,1337,82,1171,1429,89,0,1668,742,1074,1274,53.34711812,40.74696304,2.9594,46.65288188,2.416645128,51.56371155,35.87490308,20.19901783,35745,7.082683307,16.55862197,87.31246527,11.66995398,86.06180145,52.63676688,6,11,40,4735.00,583.42,2824.00,347.95,1220.00,150.32,591.00,72.82,36.00,4.44,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5041,1919,2228,110,1896,2443,81,2256,1727,96,0,2197,1335,1057,2297,45.91302926,47.62955697,5.2477,54.08697074,2.672878862,54.16053621,39.66813798,17.03449403,26519,12.82253299,23.8701623,86.8164794,17.58214811,83.88916135,31.41912669,6,16,52,8525.00,655.37,6173.00,474.55,1380.00,106.09,856.00,65.81,82.00,6.30,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5043,3968,2365,262,3887,2630,116,2413,3701,213,0,4226,1602,2535,2620,67.10188356,28.7296661,2.9484,32.89811644,1.107662671,51.65881849,43.10252568,15.93535959,33092,12.90626472,18.34989201,80.15550756,12.60786194,76.62991371,48.60878492,6,23,68,13284.00,717.70,8917.00,481.77,2069.00,111.78,1754.00,94.76,242.00,13.07,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5045,29346,14629,3552,26722,13621,1117,16770,27632,2351,13314,30575,2627,20536,12219,81.31077838,11.13297956,3.9479,18.68922162,2.870026657,50.95958212,46.99668651,11.25007266,50872,5.834047886,8.927005699,70.8858505,8.298822574,70.36946813,38.7602992,2,188,144,53936.00,476.31,39848.00,351.90,744.00,6.57,6728.00,59.42,5089.00,44.94,.,.,50.00,0.44,.,.,.,.,.,.,.,., .   ,0.00
5047,5039,1376,355,4631,1726,183,1690,4749,280,0,4846,1140,3484,1856,92.64003596,0.904545199,2.8148,7.359964043,2.134951402,50.58711164,37.40659588,18.41114669,39482,8.846367166,18.8522548,86.98613072,18.81431964,86.56873955,82.60413793,6,29,46,7578.00,418.10,5699.00,314.43,.,.,1166.00,64.33,710.00,39.17,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5049,3471,1067,234,2949,1452,121,1059,3254,232,0,3496,830,1867,1394,95.6589529,0.073855244,1.2966,4.341047103,0.837026096,50.50878057,31.10946988,24.97948465,35593,7.321274763,16.08485801,88.96621394,15.64063773,88.71174212,92.919559,9,20,49,5397.00,440.75,4993.00,407.76,.,.,402.00,32.83,.,.,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5051,26087,12311,2407,26014,13804,910,14385,24262,1733,0,29596,8936,17332,11860,82.92198231,8.162151587,5.2142,17.07801769,3.518364069,51.73447008,34.12823443,21.7248942,40011,9.111373869,11.64070583,79.37693988,10.001326,78.19399324,36.90327418,3,143,193,51057.00,531.71,31254.00,325.48,2578.00,26.85,10744.00,111.89,4501.00,46.87,391.00,4.07,.,.,.,.,.,.,.,.,148.00,1.54,148.00,1.54
5053,5725,1373,347,4829,1468,182,1877,5015,364,0,5786,1293,3325,1853,93.14529536,4.33891167,0.9310,6.854704644,0.869998892,50.8644575,37.68148066,16.13099856,49195,7.968413496,9.978991597,80.16321913,9.835085021,80.19311288,75.02940682,2,29,50,8562.00,479.58,7283.00,407.94,307.00,17.20,904.00,50.64,68.00,3.81,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5055,10720,3071,809,9071,4000,690,3405,9842,795,0,11601,2200,6317,4273,94.24848554,0.939535947,2.6152,5.751514459,0.770373757,50.71893931,40.14630243,14.92742028,42755,8.158859266,14.74714744,83.55682719,14.1484403,83.29508785,41.50629603,4,77,100,23179.00,550.70,19964.00,474.32,.,.,2582.00,61.34,410.00,9.74,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5057,4401,2377,271,4284,2468,169,2352,4168,191,0,4720,1440,2637,2603,55.3809438,30.22334294,12.5270,44.6190562,6.844380403,52.03079971,39.61185159,16.45803314,34072,8.332446525,21.34010152,87.38409475,12.78853517,83.82015097,55.76982618,6,30,67,11496.00,508.47,7340.00,324.65,2268.00,100.31,1277.00,56.48,386.00,17.07,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5059,8172,3149,623,7097,3830,333,4006,7259,390,0,8474,2652,4948,4138,82.95753589,11.27392344,3.2685,17.04246411,1.067583732,48.46889952,36.24102871,17.33552632,42589,6.826504526,14.12571331,86.51733242,13.94240417,85.87196468,65.96907937,6,54,94,15885.00,482.49,12736.00,386.84,1505.00,45.71,1552.00,47.14,90.00,2.73,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5061,3157,1351,166,2892,1471,99,1377,2969,135,0,3312,803,1768,1850,65.41113665,21.0498999,11.4036,34.58886335,5.464521391,51.85734411,38.46667161,16.48995329,34672,7.381873213,20.60024275,84.25466181,16,80.9561753,67.51758648,6,23,59,8135.00,589.96,5521.00,400.39,1589.00,115.24,794.00,57.58,150.00,10.88,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5063,9936,2881,797,8728,3281,388,3747,9020,501,0,10135,2800,6241,3407,89.29516608,1.949770456,5.9978,10.70483392,3.216311099,51.40426681,38.36078855,16.73237915,37592,6.717529952,15.51165674,82.38093334,14.35431765,81.48083472,68.58405872,7,49,107,21239.00,579.56,17227.00,470.08,308.00,8.40,2988.00,81.53,350.00,9.55,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5065,4042,1113,293,3575,1524,179,1404,3593,227,0,4234,879,2468,1701,95.61696754,1.233192185,1.8869,4.383032464,2.206373969,48.14649729,30.2206374,24.79756333,35188,9.57050402,16.05985037,87.62094763,15.16372276,87.45997314,100,9,23,61,6748.00,492.70,5653.00,412.75,175.00,12.78,784.00,57.24,125.00,9.13,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5067,3267,1583,306,3072,2095,180,1951,2958,169,0,3867,994,1981,2045,77.39354101,17.05058588,2.6808,22.60645899,0.725921692,50.96313232,35.45584453,16.78765362,31245,7.714430722,23.3898575,91.35419155,21.34438674,90.40151818,65.06084347,6,27,73,10150.00,563.98,8559.00,475.58,536.00,29.78,1005.00,55.84,50.00,2.78,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5069,9250,15772,872,9520,17470,393,15342,8805,783,0,11287,10560,6468,13426,39.89362437,56.07515369,1.8913,60.10637563,1.707536092,50.78262071,40.12019065,15.16474408,36377,9.742262912,15.72397719,83.01077954,12.84177907,82.59660955,30.91625234,3,82,188,46297.00,597.88,26985.00,348.49,11335.00,146.38,5881.00,75.95,1121.00,14.48,.,.,308.00,3.98,.,.,.,.,.,.,46.00,0.59,46.00,0.59
5071,6091,2427,594,5064,2799,235,2882,5680,318,0,6286,2104,3734,2567,81.10662824,1.521613833,13.3487,18.89337176,7.734870317,50.3246878,40.65321806,15.60038425,34031,5.74859014,20.99120235,84.05865103,16.49787875,82.91364445,71.36648395,7,40,60,12182.00,476.98,9764.00,382.30,.,.,915.00,35.83,618.00,24.20,.,.,308.00,12.06,.,.,.,.,.,.,.,., .   ,0.00
5073,1758,1032,70,1713,1173,43,954,1713,72,0,1875,648,1156,1168,59.32369861,38.69790936,0.9962,40.67630139,0.968149291,50.91904027,33.95538095,21.45362705,29882,11.0915493,19.76744186,86.32242806,16.0025102,82.20897396,100,8,13,23,3367.00,440.42,2495.00,326.36,497.00,65.01,373.00,48.79,.,.,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5075,4064,1263,358,3536,1788,216,1380,3912,236,0,4488,898,2340,2079,95.99172332,0.721253325,1.2356,4.008276678,0.608926988,50.87200709,37.55246822,19.16050842,33381,8.157524613,18.26368246,86.58856443,18.19743265,86.68414392,63.5601493,6,29,72,9202.00,528.40,8078.00,463.85,.,.,1038.00,59.60,85.00,4.88,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5077,1229,1735,62,1280,2107,37,1636,1271,87,0,1480,1177,914,1735,40.67068807,57.39699417,1.4722,59.32931193,0.572538595,43.00173806,36.21306615,16.87966466,25724,16.38266069,30.72488831,91.84320507,25.60691719,89.15862986,63.50729087,7,16,34,3719.00,356.77,2618.00,251.15,652.00,62.55,394.00,37.80,54.00,5.18,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5079,2455,1252,119,2199,1425,102,1440,2190,90,0,2573,961,1475,1529,64.59275206,30.84320057,3.5953,35.40724794,2.15285253,38.1270183,36.77072121,13.45532831,32369,11.55805846,20.94708627,92.19696218,15.89353612,89.7338403,100,3,25,40,5145.00,364.02,3763.00,266.24,821.00,58.09,451.00,31.91,105.00,7.43,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5081,3605,1397,225,3385,1552,114,1443,3368,188,0,3623,1038,2000,2005,73.12935954,20.95751427,3.2023,26.87064046,0.745085606,50.33291059,34.8763475,19.19784401,35396,8.835027365,14.00067257,90.28135859,10.66149022,89.6968792,68.52175233,3,23,51,7838.00,595.10,6325.00,480.22,616.00,46.77,728.00,55.27,86.00,6.53,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5083,5746,1715,460,5079,2009,243,2342,5209,298,0,5997,1513,3912,2375,91.35627992,1.73695008,2.7034,8.643720082,2.306815592,50.02963301,35.24048325,19.1110098,36463,8.118081181,17.20774971,86.98782563,16.44278782,86.81341867,71.01954995,6,31,95,17807.00,796.63,14592.00,652.80,367.00,16.42,1335.00,59.72,1507.00,67.42,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5085,19958,5664,1478,17880,5625,609,7666,17483,1304,0,21096,4808,12572,5212,86.86429383,5.893741495,4.0615,13.13570617,2.119838943,50.79055542,41.6925041,12.59697807,56156,5.611874401,11.91254949,80.49363057,11.00717332,79.61661497,44.81245245,2,93,114,30607.00,447.76,24578.00,359.56,541.00,7.91,4039.00,59.09,155.00,2.27,.,.,308.00,4.51,.,.,.,.,.,.,.,., .   ,0.00
5087,4928,1588,325,4263,2099,206,2045,4520,263,0,4853,1518,3161,1819,90.54628513,0.044413426,5.2471,9.453714866,2.728253283,49.76207093,36.53955967,17.58137174,39839,5.17831669,19.63955638,88.66913124,17.79147202,88.29142232,100,2,19,41,5874.00,373.74,4958.00,315.45,.,.,508.00,32.32,150.00,9.54,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5089,5336,1434,337,4774,2037,240,1320,5265,382,0,5601,1170,3278,1621,94.86710558,0.359668374,2.0970,5.132894416,1.15215801,50.59131919,28.37112899,26.48744209,33726,10.04950495,14.01263697,84.68367592,13.83590171,84.38983757,100,9,27,40,6353.00,381.49,5093.00,305.83,.,.,917.00,55.07,340.00,20.42,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5091,11294,4273,524,10622,4518,189,4099,10974,494,0,11344,3382,7031,4241,69.66289562,24.94389227,2.8993,30.33710438,1.183987542,50.58626849,39.41510557,15.03229057,39955,8.622725037,14.46997726,85.5028682,13.96198492,83.29556491,40.01196447,3,70,94,26253.00,604.04,19930.00,458.56,2038.00,46.89,2879.00,66.24,1404.00,32.30,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5093,7061,5670,473,6603,6467,305,5023,6835,452,0,8258,3054,4310,5440,59.12577208,34.77001742,3.9028,40.87422792,1.843933121,51.40161542,43.00549786,13.39170569,35003,10.92696485,19.59430605,87.36298932,18.98706303,85.41701073,36.2672117,4,49,131,31145.00,670.07,24845.00,534.53,3027.00,65.12,2073.00,44.60,500.00,10.76,.,.,308.00,6.63,.,.,.,.,.,.,.,., .   ,0.00
5095,1489,1312,83,1585,1583,62,1361,1363,59,0,1695,739,1026,1309,54.65393795,40.85123309,2.3999,45.34606205,1.12702201,53.47387961,34.60620525,21.01564572,31541,10.66316097,21.82199352,90.94720793,20.6797967,89.83481576,68.97778869,7,12,38,5668.00,695.55,4033.00,494.91,838.00,102.83,732.00,89.83,65.00,7.98,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5097,2643,748,168,2369,920,115,985,2366,122,0,2693,622,1711,1111,91.40659341,0.582417582,3.9011,8.593406593,2.417582418,50.23076923,29.56043956,24.79120879,35103,4.532497149,20.21938927,87.4888823,20.13646461,88.60679149,100,8,12,31,4163.00,438.81,3532.00,372.30,178.00,18.76,353.00,37.21,100.00,10.54,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5099,2000,1157,89,1996,1314,74,1115,1881,125,0,2036,822,1085,1657,63.69404707,33.97554222,0.3000,36.30595293,1.119058606,48.21181357,34.80618366,19.49700046,30750,7.209573847,16.86887153,84.94266246,13.05858987,83.29195631,69.17861509,7,14,35,4045.00,449.59,1996.00,221.85,1469.00,163.28,580.00,64.47,.,.,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5101,2875,699,179,2508,993,160,754,2833,140,0,2863,634,1903,970,94.52929394,0,1.0766,5.470706059,0.876314472,49.76214321,30.88382574,23.56034051,33176,5.117866005,19.58255557,85.16884439,20.38800072,85.84515897,100,9,10,29,2244.00,269.39,2137.00,256.54,.,.,80.00,9.60,.,.,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5103,5351,4321,263,5521,4633,161,4052,5277,235,0,5955,2520,3456,4340,55.64946619,40.59365901,1.9977,44.35053381,0.917987706,52.89954707,36.45260434,18.21012617,31233,7.850976829,13.8284251,83.38377372,10.56089429,78.79976466,56.35145482,7,33,131,23963.00,917.42,13411.00,513.44,8165.00,312.60,2114.00,80.93,100.00,3.83,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5105,3008,1049,249,2581,1187,170,1394,2588,217,953,3014,249,2074,1386,92.33847355,2.547335546,2.3717,7.661526449,0.575834472,50.18543822,35.01854382,18.50478235,45819,7.361820715,17.76600195,89.37386696,17.20861173,88.9532294,100,2,18,24,3744.00,358.45,3324.00,318.24,120.00,11.49,50.00,4.79,250.00,23.93,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5107,2446,4310,197,2598,5202,130,3777,2400,191,0,3030,2833,1888,3701,34.73832104,62.22088414,1.6659,65.26167896,0.632244468,53.06839279,42.04927493,16.25269707,26829,17.63541924,23.61407671,88.3353104,17.15562464,83.50495434,47.96617181,6,28,59,11039.00,507.38,6170.00,283.59,3434.00,157.83,1052.00,48.35,216.00,9.93,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5109,3150,685,146,2847,851,90,955,2819,137,0,3151,566,1745,1302,87.51928837,3.031678315,6.5989,12.48071163,4.311518562,50.87591903,36.15321775,18.79822093,34519,5.630583835,18.55174207,85.15340614,15.57965704,84.09790415,100,9,18,57,6601.00,584.62,5540.00,490.66,184.00,16.30,456.00,40.39,250.00,22.14,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5111,5502,1880,340,4974,2390,196,2026,5357,245,0,6130,1364,3414,2723,87.79992541,5.954995649,2.7558,12.20007459,0.944842733,50.96349095,38.69296755,17.25166798,35163,6.793862306,21.28415635,90.42396765,20.1450061,89.88345304,71.13859171,3,32,89,16482.00,670.46,14663.00,596.47,197.00,8.01,1278.00,51.99,209.00,8.50,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5113,6618,1212,401,5955,1556,215,1654,6062,310,0,6440,1291,4108,1963,88.50665352,0.379497289,6.2987,11.49334648,3.725973386,51.27156235,35.5643174,21.38984722,33202,8.663019972,15.73719313,87.73236838,13.81815341,87.32229339,73.38592585,7,24,70,11099.00,537.17,8788.00,425.32,.,.,1209.00,58.51,570.00,27.59,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
5115,16256,5000,1313,14763,5126,550,5819,15344,1078,0,18123,3765,11408,5083,85.19815551,2.738206538,8.2004,14.80184449,4.737984693,50.79626666,44.02839622,14.29001537,40534,7.115228013,16.5372005,78.66582598,14.36962629,76.99270736,54.49363604,5,78,151,28676.00,464.36,21515.00,348.40,365.00,5.91,4163.00,67.41,1527.00,24.73,.,.,308.00,4.99,.,.,.,.,.,.,.,., .   ,0.00
