FIPS,CountyPopulation,ClintonorTrumpState,Clinton,Trump,Total,PCTClinton,PCTTrump,PercentDifferenceC_T,PercentDifferenceT_C,Obama,Romney,2012TotalVotes,PCTObama,PCTRomney,VoteDifferenceO_R,PCTDifferenceO_R,ClintonBreakwithObama,TrumpbreakwithRomney,2010LandArea,Density,CBSACode,CSACode,CBSATitle,CBSAPopulation,Metropolitan_MicropolitanStatisticalArea,Central_OutlyingCounty,POP2010,TotalCongregations,TotalAdherents,TotalAdherentsperThousand,EvangelicalProtestantAdherents,EvangelicalProtestantsPerThousand,BlackProtestantAdherents,BlackProtestantsperThousand,MainlineProtestantAdherents,MainlineProtestantsperThousand,CatholicAdherents,CatholicAdherentsperThousand,OrthodoxAdherents,OrthodoxAdherentsperThousand,Baha'IAdherents,Baha'IAdherentsperThousand,"Buddhism,MahayanaAdherents","Buddhism,MahayanaAdherentsperThousand","Buddhism,TheravadaAdherents","Buddhism,TheravadaAdherentsperThousand","Buddhism,VajrayanaAdherents","Buddhism,VajrayanaAdherentsperThousand",TotalBuddhistAdherents,TotalBuddhistAdherentsperThousand,LatterDaySaintsAdherents,LatterDaySaintsAdherentsperThousand,Indian-AmericanHinduAdherents,Indian-AmericanHinduAdherentsperThousand,PostRenaissanceHinduAdherents,PostRenaissanceHinduAdherentsperThousand,RenaissanceHinduAdherents,RenaissanceHinduAdherentsperThousand,TraditionalHinduTemplesAdherents,TraditionalHinduTemplesAdherentsperThousand,TotalHinduAdherents,TotalHindusAdherentsperThousand,MuslimsEstimated,MuslimsEstimatedperThousand,ConservativeJudaismAdherents,ConservativeJudaismAdherentsperThousand,OrthodoxJudaismAdherents,OrthodoxJudaismAdherentsperThousand,ReconstructionistJudaismAdherents,ReconstructionismJudaismAdherentsperThousand,ReformJudaismAdherents,ReformJudaismAdherentsperThousand,TotalJudaismAdherents,TotalJudaismAdherentsperThousand,UnitarianUniversalistAdherents,UnitarianUniversalistAdherentsperThousand,ZoroastrianAdherents,ZoroastrianAdherentsperThousand
42009,"48,586",Trump,"3,613","19,455","23,504",0.1537,0.8277,-0.674,0.674,"4,730","16,509","21,444",0.2206,0.7699,"-11,779",-0.5493,"-1,117","2,946",1012,48,,,,,,"Not Metro or Micro, Presumed Rural",49762,152,"22,368",449.5,"10,654",214.1,24,0.48,"9,640",193.72,"1,780",35.77,30,0.6,5,0.1,,,,,,, -   ,0,235,4.72,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,
42011,"415,271",Trump,"75,169","93,094","175,934",0.4273,0.5291,-0.1019,0.1019,"79,895","80,857","163,253",0.4894,0.4953,-962,-0.0059,"-4,726","12,237",857,485,39740,428,"Reading, PA","415,271",Metropolitan Statistical Area,Central,411442,402,"196,956",478.7,"33,376",81.12,"1,062",2.58,"80,575",195.84,"75,672",183.92,"2,275",5.53,64,0.16,10,0.02,,,,,10,0.02,"1,618",3.93,,,,,,,,, -   ,0,812,1.97,570,1.39,60,0.15,,,618,1.5,"1,248",3.04,235,0.57,9,0.02
42013,"125,593",Trump,"13,093","37,224","52,029",0.2516,0.7154,-0.4638,0.4638,"15,516","31,500","47,631",0.3258,0.6613,"-15,984",-0.3356,"-2,423","5,724",526,239,11020,,"Altoona, PA","125,593",Metropolitan Statistical Area,Central,127089,222,"66,633",524.3,"16,790",132.11,191,1.5,"19,747",155.38,"27,606",217.22,368,2.9,24,0.19,,,,,,, -   ,0,567,4.46,,,,,,,,, -   ,0,812,6.39,273,2.15,60,0.47,,,194,1.53,527,4.15,,,1,0.01
42015,"61,281",Trump,"6,263","17,957","25,399",0.2466,0.707,-0.4604,0.4604,"8,291","13,827","22,501",0.3685,0.6145,"-5,536",-0.246,"-2,028","4,130",1147,53,42380,,"Sayre, PA",,Micropolitan Statistical Area,Central,62622,129,"23,042",367.95,"5,219",83.34,,,"10,817",172.73,"6,600",105.39,,,9,0.14,,,,,,, -   ,0,339,5.41,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,58,0.93,,
42017,"627,367",Trump,"165,861","163,873","342,572",0.4842,0.4784,0.0058,-0.0058,"159,598","155,876","319,407",0.4997,0.488,"3,722",0.0117,"6,263","7,997",604,1038,37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","6,069,875",Metropolitan Statistical Area,Central,625249,394,"429,943",687.63,"29,487",47.16,403,0.64,"61,154",97.81,"321,963",514.94,777,1.24,87,0.14,"1,179",1.89,"1,365",2.18,,,"2,544",4.07,"1,399",2.24,250,0.4,41,0.07,,,500,0.8,791,1.27,"2,026",3.24,"3,270",5.23,735,1.18,"1,482",2.37,"3,181",5.09,"8,668",13.87,470,0.75,13,0.02
42019,"186,818",Trump,"26,834","61,388","92,027",0.2916,0.6671,-0.3755,0.3755,"28,385","59,416","88,924",0.3192,0.6682,"-31,031",-0.349,"-1,551","1,972",789,237,38300,430,"Pittsburgh, PA","2,353,045",Metropolitan Statistical Area,Central,183862,227,"109,133",593.56,"21,100",114.76,,,"28,835",156.83,"54,600",296.96,310,1.69,7,0.04,,,,,,, -   ,0,"1,248",6.79,"3,000",16.32,,,,,,,"3,000",16.32,,,,,,,,,,, -   ,0,33,0.18,,
42021,"136,411",Trump,"17,798","40,510","60,167",0.2958,0.6733,-0.3775,0.3775,"23,181","33,464","57,718",0.4016,0.5798,"-10,283",-0.1782,"-5,383","7,046",688,198,27780,306,"Johnstown, PA","136,411",Metropolitan Statistical Area,Central,143679,247,"103,114",717.67,"9,208",64.09,"2,066",14.38,"24,819",172.74,"64,831",451.22,"1,581",11,4,0.03,,,,,,, -   ,0,605,4.21,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,
42023,"4,732",Trump,469,"1,495","2,024",0.2317,0.7386,-0.5069,0.5069,677,"1,264","1,967",0.3442,0.6426,-587,-0.2984,-208,231,396,12,,,,,,"Not Metro or Micro, Presumed Rural",5085,17,"3,502",688.69,753,148.08,,,911,179.15,"1,838",361.46,,,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,
42025,"63,960",Trump,"8,917","18,714","28,721",0.3105,0.6516,-0.3411,0.3411,"11,040","12,710","24,232",0.4556,0.5245,"-1,670",-0.0689,"-2,123","6,004",381,168,10900,408,"Allentown-Bethlehem-Easton, PA-NJ","832,327",Metropolitan Statistical Area,Central,65249,89,"29,400",450.58,"1,943",29.78,,,"14,613",223.96,"12,418",190.32,264,4.05,1,0.02,,,,,,, -   ,0,161,2.47,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,
42027,"160,580",Trump,"36,555","35,099","75,394",0.4849,0.4655,0.0193,-0.0193,"33,677","33,697","68,801",0.4895,0.4898,-20,-0.0003,"2,878","1,402",1110,145,44300,524,"State College, PA","160,580",Metropolitan Statistical Area,Central,153990,192,"57,774",375.18,"11,664",75.75,171,1.11,"23,997",155.83,"19,203",124.7,229,1.49,37,0.24,,,,,,, -   ,0,"1,212",7.87,,,,,,,,, -   ,0,400,2.6,,,,,,,529,3.44,529,3.44,332,2.16,,
42029,"515,939",Trump,"140,188","115,582","266,637",0.5258,0.4335,0.0923,-0.0923,"122,232","123,280","248,295",0.4923,0.4965,"-1,048",-0.0042,"17,956","-7,698",751,687,37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","6,069,875",Metropolitan Statistical Area,Central,498886,410,"315,590",632.59,"31,520",63.18,"4,271",8.56,"60,921",122.11,"212,113",425.17,675,1.35,149,0.3,,,,,20,0.04,20,0.04,"1,213",2.43,,,,,,,,, -   ,0,913,1.83,"1,898",3.8,60,0.12,,,437,0.88,"2,395",4.8,"1,378",2.76,22,0.04
42031,"39,498",Trump,"4,256","12,545","17,481",0.2435,0.7176,-0.4742,0.4742,"4,731","10,228","15,227",0.3107,0.6717,"-5,497",-0.361,-475,"2,317",601,66,,,,,,"Not Metro or Micro, Presumed Rural",39988,111,"22,414",560.52,"5,121",128.06,,,"8,048",201.26,"9,079",227.04,,,4,0.1,,,,,,, -   ,0,162,4.05,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,
42033,"80,994",Trump,"7,700","23,909","32,692",0.2355,0.7313,-0.4958,0.4958,"11,093","20,303","31,894",0.3478,0.6366,"-9,210",-0.2888,"-3,393","3,606",1145,71,20180,524,"DuBois, PA",,Micropolitan Statistical Area,Central,81642,203,"42,597",521.75,"7,513",92.02,117,1.43,"15,065",184.53,"19,331",236.78,519,6.36,3,0.04,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,,,,,,49,0.6,49,0.6,,,,
42035,"39,441",Trump,"4,533","9,701","14,839",0.3055,0.6538,-0.3483,0.3483,"5,503","6,941","12,663",0.4346,0.5481,"-1,438",-0.1136,-970,"2,760",888,44,30820,558,"Lock Haven, PA",,Micropolitan Statistical Area,Central,39238,81,"12,714",324.02,"4,252",108.36,,,"5,609",142.95,"2,620",66.77,,,1,0.03,,,,,,, -   ,0,181,4.61,,,,,,,,, -   ,0,,,,,,,,,51,1.3,51,1.3,,,,
42037,"66,672",Trump,"8,502","17,387","27,127",0.3134,0.6409,-0.3275,0.3275,"10,424","13,445","24,305",0.4289,0.5532,"-3,021",-0.1243,"-1,922","3,942",483,138,14100,146,"Bloomsburg-Berwick, PA","85,229",Metropolitan Statistical Area,Central,67295,125,"31,278",464.79,"5,572",82.8,,,"16,858",250.51,"8,035",119.4,120,1.78,8,0.12,,,,,,, -   ,0,524,7.79,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,
42039,"86,484",Trump,"10,215","23,912","35,563",0.2872,0.6724,-0.3851,0.3851,"13,024","19,497","33,089",0.3936,0.5892,"-6,473",-0.1956,"-2,809","4,415",1012,85,32740,240,"Meadville, PA",,Micropolitan Statistical Area,Central,88765,205,"39,112",440.62,"11,029",124.25,180,2.03,"13,872",156.28,"13,272",149.52,,,4,0.05,,,,,,, -   ,0,447,5.04,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,150,1.69,,
42041,"246,338",Trump,"44,282","65,649","115,068",0.3848,0.5705,-0.1857,0.1857,"43,983","64,365","109,964",0.4,0.5853,"-20,382",-0.1854,299,"1,284",545,452,25420,276,"Harrisburg-Carlisle, PA","565,006",Metropolitan Statistical Area,Central,235406,288,"124,182",527.52,"30,598",129.98,605,2.57,"44,228",187.88,"36,186",153.72,"1,241",5.27,53,0.23,,,,,,, -   ,0,"1,149",4.88,,,"2,025",8.6,,,"4,500",19.12,"6,525",27.72,"2,326",9.88,,,,,940,3.99,97,0.41,"1,037",4.4,221,0.94,13,0.06
42043,"272,983",Trump,"64,287","60,620","130,160",0.4939,0.4657,0.0282,-0.0282,"64,209","56,838","122,625",0.5236,0.4635,"7,371",0.0601,78,"3,782",525,520,25420,276,"Harrisburg-Carlisle, PA","565,006",Metropolitan Statistical Area,Central,268100,364,"128,347",478.73,"27,374",102.1,"6,464",24.11,"43,691",162.97,"39,739",148.22,689,2.57,40,0.15,102,0.38,,,456,1.7,558,2.08,"1,682",6.27,"1,742",6.5,35,0.13,,,,,"1,777",6.63,"2,356",8.79,"1,615",6.02,670,2.5,,,921,3.44,"3,206",11.96,602,2.25,8,0.03
42045,"563,894",Trump,"169,169","106,559","284,832",0.5939,0.3741,0.2198,-0.2198,"164,805","105,270","272,853",0.604,0.3858,"59,535",0.2182,"4,364","1,289",184,3067,37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","6,069,875",Metropolitan Statistical Area,Central,558979,429,"358,908",642.08,"24,456",43.75,"5,617",10.05,"52,224",93.43,"262,506",469.62,"5,096",9.12,141,0.25,618,1.11,,,163,0.29,781,1.4,,,,,,,,,,, -   ,0,"4,565",8.17,"1,199",2.14,60,0.11,518,0.93,"1,353",2.42,"3,130",5.6,357,0.64,35,0.06
42047,"30,872",Trump,"3,637","9,704","13,854",0.2625,0.7004,-0.4379,0.4379,"5,144","7,099","12,425",0.414,0.5713,"-1,955",-0.1573,"-1,507","2,605",827,37,41260,,"St. Marys, PA",,Micropolitan Statistical Area,Central,31946,46,"28,351",887.47,905,28.33,,,"4,741",148.41,"22,476",703.56,,,4,0.13,,,,,,, -   ,0,225,7.04,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,
42049,"278,045",Trump,"54,820","57,168","117,240",0.4676,0.4876,-0.02,0.02,"65,136","46,102","112,732",0.5778,0.409,"19,034",0.1688,"-10,316","11,066",799,348,21500,240,"Erie, PA","278,045",Metropolitan Statistical Area,Central,280566,312,"158,280",564.15,"23,687",84.43,"2,423",8.64,"32,928",117.36,"93,998",335.03,815,2.9,25,0.09,57,0.2,,,72,0.26,129,0.46,"1,525",5.44,,,,,,,,, -   ,0,"1,826",6.51,119,0.42,,,,,481,1.71,600,2.13,166,0.59,,
42051,"133,628",Trump,"17,826","34,388","53,426",0.3337,0.6437,-0.31,0.31,"21,841","25,845","48,196",0.4532,0.5362,"-4,004",-0.0831,"-4,015","8,543",790,169,38300,430,"Pittsburgh, PA","2,353,045",Metropolitan Statistical Area,Outlying,136606,264,"60,518",443.01,"13,148",96.25,931,6.82,"20,117",147.26,"24,544",179.67,344,2.52,8,0.06,,,,,,, -   ,0,397,2.91,,,,,,,,, -   ,0,812,5.94,,,,,,,59,0.43,59,0.43,,,,
42053,"7,410",Trump,626,"1,680","2,398",0.2611,0.7006,-0.4395,0.4395,894,"1,381","2,308",0.3873,0.5984,-487,-0.211,-268,299,427,17,,,,,,"Not Metro or Micro, Presumed Rural",7716,19,"2,521",326.72,511,66.23,,,"1,525",197.64,485,62.86,,,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,
42055,"153,638",Trump,"17,322","49,554","69,345",0.2498,0.7146,-0.4648,0.4648,"18,910","43,072","62,802",0.3011,0.6858,"-24,162",-0.3847,"-1,588","6,482",772,199,16540,548,"Chambersburg-Waynesboro, PA","153,638",Metropolitan Statistical Area,Central,149618,238,"51,903",346.9,"19,930",133.21,883,5.9,"19,147",127.97,"10,259",68.57,120,0.8,7,0.05,,,,,,, -   ,0,"1,557",10.41,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,
42057,"14,629",Trump,904,"5,676","6,743",0.1341,0.8418,-0.7077,0.7077,"1,297","4,780","6,148",0.211,0.7775,"-3,483",-0.5665,-393,896,438,33,,,,,,"Not Metro or Micro, Presumed Rural",14845,46,"4,386",295.45,"1,962",132.17,122,8.22,"2,060",138.77,191,12.87,,,,,,,,,,, -   ,0,51,3.44,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,
42059,"37,519",Trump,"4,157","10,394","14,955",0.278,0.695,-0.4171,0.4171,"5,564","7,985","13,726",0.4054,0.5817,"-2,421",-0.1764,"-1,407","2,409",576,65,,,,,,"Not Metro or Micro, Presumed Rural",38686,96,"16,186",418.39,"4,260",110.12,,,"7,006",181.1,"4,680",120.97,73,1.89,2,0.05,,,,,,, -   ,0,165,4.27,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,
42061,"45,668",Trump,"4,487","14,369","19,496",0.2301,0.737,-0.5069,0.5069,"5,383","11,953","17,587",0.3061,0.6796,"-6,570",-0.3736,-896,"2,416",875,52,26500,,"Huntingdon, PA",,Micropolitan Statistical Area,Central,45913,131,"16,974",369.7,"6,310",137.43,295,6.43,"7,471",162.72,"2,572",56.02,20,0.44,10,0.22,,,,,,, -   ,0,296,6.45,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,
42063,"86,966",Trump,"11,468","24,920","37,728",0.304,0.6605,-0.3566,0.3566,"14,403","21,187","36,180",0.3981,0.5856,"-6,784",-0.1875,"-2,935","3,733",827,105,26860,430,"Indiana, PA",,Micropolitan Statistical Area,Central,88880,214,"41,605",468.1,"10,777",121.25,233,2.62,"16,441",184.98,"12,383",139.32,423,4.76,3,0.03,,,,,71,0.8,71,0.8,304,3.42,,,,,,,,, -   ,0,812,9.14,,,,,,,62,0.7,62,0.7,91,1.02,5,0.06
42065,"44,430",Trump,"3,437","14,533","18,551",0.1853,0.7834,-0.5981,0.5981,"4,535","12,288","17,072",0.2656,0.7198,"-7,753",-0.4541,"-1,098","2,245",652,68,,,,,,"Not Metro or Micro, Presumed Rural",45200,144,"26,611",588.74,"5,379",119,,,"10,527",232.9,"10,341",228.78,,,5,0.11,,,,,,, -   ,0,359,7.94,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,
42067,"24,737",Trump,"1,810","8,234","10,402",0.174,0.7916,-0.6176,0.6176,"2,533","6,821","9,480",0.2672,0.7195,"-4,288",-0.4523,-723,"1,413",391,63,,,,,,"Not Metro or Micro, Presumed Rural",24636,68,"11,153",452.71,"3,645",147.95,,,"5,497",223.13,264,10.72,,,,,,,,,,, -   ,0,,,"1,562",63.4,,,,,,,"1,562",63.4,,,,,185,7.51,,,,,185,7.51,,,,
42069,"211,917",Trump,"51,593","48,102","102,740",0.5022,0.4682,0.034,-0.034,"61,309","34,730","97,116",0.6313,0.3576,"26,579",0.2737,"-9,716","13,372",459,462,42540,,"Scranton--Wilkes-Barre--Hazleton, PA","558,166",Metropolitan Statistical Area,Central,214437,218,"133,720",623.59,"11,047",51.52,569,2.65,"18,728",87.34,"96,140",448.34,"2,526",11.78,7,0.03,22,0.1,,,,,22,0.1,788,3.67,"1,742",8.12,77,0.36,,,,,"1,819",8.48,,,529,2.47,925,4.31,,,459,2.14,"1,913",8.92,,,,
42071,"536,624",Trump,"90,066","137,145","239,151",0.3766,0.5735,-0.1969,0.1969,"87,108","129,364","219,677",0.3965,0.5889,"-42,256",-0.1924,"2,958","7,781",944,569,29540,,"Lancaster, PA","536,624",Metropolitan Statistical Area,Central,519445,810,"255,121",491.14,"122,957",236.71,"2,163",4.16,"71,573",137.79,"51,292",98.74,"1,600",3.08,121,0.23,505,0.97,,,14,0.03,519,1,"1,819",3.5,,,,,,,,, -   ,0,812,1.56,343,0.66,370,0.71,,,902,1.74,"1,615",3.11,650,1.25,,
42073,"88,082",Trump,"13,933","25,323","40,555",0.3436,0.6244,-0.2809,0.2809,"17,427","20,915","38,816",0.449,0.5388,"-3,488",-0.0899,"-3,494","4,408",358,246,35260,430,"New Castle, PA",,Micropolitan Statistical Area,Central,91108,164,"53,495",587.16,"11,739",128.85,738,8.1,"13,990",153.55,"25,113",275.64,761,8.35,15,0.16,,,,,,, -   ,0,327,3.59,,,,,,,,, -   ,0,812,8.91,,,,,,,,, -   ,0,,,,
42075,"137,067",Trump,"17,860","38,804","58,906",0.3032,0.6587,-0.3555,0.3555,"18,975","34,010","53,771",0.3529,0.6325,"-15,035",-0.2796,"-1,115","4,794",362,379,30140,276,"Lebanon, PA","137,067",Metropolitan Statistical Area,Central,133568,193,"57,007",426.8,"13,839",103.61,55,0.41,"29,373",219.91,"12,218",91.47,228,1.71,5,0.04,,,,,,, -   ,0,477,3.57,,,,,,,,, -   ,0,812,6.08,,,,,,,,, -   ,0,,,,
42077,"360,685",Trump,"77,087","70,285","153,031",0.5037,0.4593,0.0444,-0.0444,"77,029","66,091","144,922",0.5315,0.456,"10,938",0.0755,58,"4,194",345,1045,10900,408,"Allentown-Bethlehem-Easton, PA-NJ","832,327",Metropolitan Statistical Area,Central,349497,296,"176,420",504.78,"20,644",59.07,854,2.44,"64,308",184,"68,213",195.17,"2,625",7.51,58,0.17,11,0.03,,,,,11,0.03,"1,862",5.33,"10,862",31.08,10,0.03,12,0.03,300,0.86,"11,184",32,"3,252",9.3,"1,272",3.64,800,2.29,151,0.43,"1,183",3.38,"3,406",9.74,,,3,0.01
42079,"318,449",Trump,"51,454","77,508","132,731",0.3877,0.5839,-0.1963,0.1963,"63,974","57,969","123,741",0.517,0.4685,"6,005",0.0485,"-12,520","19,539",890,358,42540,,"Scranton--Wilkes-Barre--Hazleton, PA","558,166",Metropolitan Statistical Area,Central,320918,355,"189,155",589.42,"12,502",38.96,118,0.37,"31,734",98.89,"138,000",430.02,"1,667",5.19,26,0.08,,,,,,, -   ,0,884,2.75,,,,,,,,, -   ,0,"1,626",5.07,"1,045",3.26,960,2.99,,,489,1.52,"2,494",7.77,104,0.32,,
42081,"116,048",Trump,"12,926","35,475","50,294",0.257,0.7054,-0.4483,0.4483,"15,104","30,490","46,214",0.3268,0.6598,"-15,386",-0.3329,"-2,178","4,985",1229,94,48700,558,"Williamsport, PA","116,048",Metropolitan Statistical Area,Central,116111,205,"56,867",489.76,"10,967",94.45,416,3.58,"25,272",217.65,"18,500",159.33,121,1.04,13,0.11,11,0.09,,,,,11,0.09,639,5.5,,,,,,,,, -   ,0,812,6.99,,,,,,,116,1,116,1,,,,
42083,"42,412",Trump,"3,802","11,159","15,572",0.2442,0.7166,-0.4725,0.4725,"5,260","9,494","15,014",0.3503,0.6323,"-4,234",-0.282,"-1,458","1,665",979,43,14620,,"Bradford, PA",,Micropolitan Statistical Area,Central,43450,87,"20,567",473.35,"5,050",116.23,,,"7,447",171.39,"7,987",183.82,,,2,0.05,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,,,,,,81,1.86,81,1.86,,,,
42085,"114,234",Trump,"17,631","30,034","49,594",0.3555,0.6056,-0.2501,0.2501,"23,082","24,304","48,065",0.4802,0.5056,"-1,222",-0.0254,"-5,451","5,730",673,170,49660,566,"Youngstown-Warren-Boardman, OH-PA","549,885",Metropolitan Statistical Area,Central,116638,209,"66,502",570.16,"13,739",117.79,"1,147",9.83,"21,831",187.17,"28,244",242.15,929,7.96,31,0.27,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,,,,,,265,2.27,265,2.27,,,,
42087,"46,500",Trump,"3,563","14,050","18,239",0.1954,0.7703,-0.575,0.575,"4,259","11,893","16,311",0.2611,0.7291,"-7,634",-0.468,-696,"2,157",411,113,30380,,"Lewistown, PA",,Micropolitan Statistical Area,Central,46682,115,"22,162",474.74,"11,010",235.85,73,1.56,"9,888",211.82,"1,190",25.49,,,1,0.02,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,
42089,"166,397",Trump,"31,930","31,706","65,944",0.4842,0.4808,0.0034,-0.0034,"33,431","25,100","59,312",0.5636,0.4232,"8,331",0.1405,"-1,501","6,606",608,274,20700,408,"East Stroudsburg, PA","166,397",Metropolitan Statistical Area,Central,169842,122,"76,158",448.4,"15,363",90.45,,,"15,128",89.07,"41,650",245.23,580,3.41,16,0.09,,,,,,, -   ,0,798,4.7,,,25,0.15,,,"1,333",7.85,"1,358",8,812,4.78,230,1.35,,,,,143,0.84,373,2.19,80,0.47,,
42091,"819,264",Trump,"251,063","160,803","427,489",0.5873,0.3762,0.2111,-0.2111,"227,561","169,903","401,787",0.5664,0.4229,"57,658",0.1435,"23,502","-9,100",483,1696,37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","6,069,875",Metropolitan Statistical Area,Central,799874,633,"508,577",635.82,"54,215",67.78,"3,190",3.99,"103,475",129.36,"301,220",376.58,"2,945",3.68,127,0.16,694,0.87,,,36,0.05,730,0.91,"3,098",3.87,"1,742",2.18,112,0.14,12,0.02,115,0.14,"1,981",2.48,"3,252",4.07,"14,804",18.51,"4,440",5.55,594,0.74,"14,334",17.92,"34,172",42.72,113,0.14,59,0.07
42093,"18,557",Trump,"2,851","5,274","8,535",0.334,0.6179,-0.2839,0.2839,"3,026","4,636","7,787",0.3886,0.5954,"-1,610",-0.2068,-175,638,130,142,14100,146,"Bloomsburg-Berwick, PA","85,229",Metropolitan Statistical Area,Central,18267,32,"7,949",435.16,798,43.69,,,"4,219",230.96,"2,932",160.51,,,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,
42095,"300,813",Trump,"65,936","71,384","142,775",0.4618,0.5,-0.0382,0.0382,"65,014","59,242","125,883",0.5165,0.4706,"5,772",0.0459,922,"12,142",370,814,10900,408,"Allentown-Bethlehem-Easton, PA-NJ","832,327",Metropolitan Statistical Area,Central,297735,255,"158,759",533.22,"17,794",59.76,156,0.52,"54,336",182.5,"81,456",273.59,"2,200",7.39,58,0.19,,,,,,, -   ,0,701,2.35,,,,,,,,, -   ,0,400,1.34,861,2.89, -   ,,151,0.51,340,1.14,"1,352",4.54,302,1.01,4,0.01
42097,"93,246",Trump,"9,184","24,418","34,971",0.2626,0.6982,-0.4356,0.4356,"12,392","18,516","31,512",0.3932,0.5876,"-6,124",-0.1943,"-3,208","5,902",458,203,44980,146,"Sunbury, PA",,Micropolitan Statistical Area,Central,94528,187,"48,645",514.61,"9,794",103.61,118,1.25,"21,455",226.97,"14,540",153.82,76,0.8,1,0.01,,,,,,, -   ,0,900,9.52,,,,,,,,, -   ,0,"1,626",17.2,,,,,,,,, -   ,0,135,1.43,,
42099,"45,685",Trump,"4,630","15,613","21,153",0.2189,0.7381,-0.5192,0.5192,"5,430","12,511","18,240",0.2977,0.6859,"-7,081",-0.3882,-800,"3,102",551,83,25420,276,"Harrisburg-Carlisle, PA","565,006",Metropolitan Statistical Area,Outlying,45969,111,"16,587",360.83,"4,714",102.55,,,"9,527",207.25,"2,000",43.51,,,4,0.09,,,,,,, -   ,0,342,7.44,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,
42101,"1,567,442",Trump,"560,542","105,418","680,227",0.8241,0.155,0.6691,-0.6691,"557,024","91,840","653,598",0.8522,0.1405,"465,184",0.7117,"3,518","13,578",134,11689,37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","6,069,875",Metropolitan Statistical Area,Central,1526006,"1,292","744,268",487.72,"114,439",74.99,"56,766",37.2,"102,627",67.25,"378,561",248.07,"11,276",7.39,360,0.24,"9,426",6.18,"2,182",1.43,602,0.39,"12,210",8,"6,803",4.46,"3,612",2.37,50,0.03,12,0.01,500,0.33,"4,174",2.74,"39,540",25.91,"3,340",2.19,"9,250",6.06,"1,342",0.88,"2,781",1.82,"16,713",10.95,778,0.51,21,0.01
42103,"55,949",Trump,"9,247","16,035","26,066",0.3548,0.6152,-0.2604,0.2604,"10,170","12,713","23,164",0.439,0.5488,"-2,543",-0.1098,-923,"3,322",545,103,35620,408,"New York-Newark-Jersey City, NY-NJ-PA","20,182,305",Metropolitan Statistical Area,Outlying,57369,37,"17,388",303.09,"1,351",23.55,,,"3,533",61.58,"12,500",217.89,,,4,0.07,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,
42105,"17,093",Trump,"1,300","6,247","7,777",0.1672,0.8033,-0.6361,0.6361,"1,892","5,199","7,205",0.2626,0.7216,"-3,307",-0.459,-592,"1,048",1081,16,,,,,,"Not Metro or Micro, Presumed Rural",17457,48,"6,300",360.89,"2,154",123.39,,,"2,270",130.03,"1,876",107.46,,,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,
42107,"144,590",Trump,"16,724","43,937","62,750",0.2665,0.7002,-0.4337,0.4337,"24,453","32,156","57,505",0.4252,0.5592,"-7,703",-0.134,"-7,729","11,781",779,186,39060,,"Pottsville, PA",,Micropolitan Statistical Area,Central,148289,283,"88,280",595.32,"7,719",52.05,177,1.19,"37,489",252.81,"40,814",275.23,735,4.96,3,0.02,,,,,,, -   ,0,527,3.55, -   ,,,,,,,, -   ,0,812,5.48,,,,,,,,, -   ,0,,,4,0.03
42109,"40,444",Trump,"3,991","11,710","16,333",0.2444,0.717,-0.4726,0.4726,"4,672","10,050","14,962",0.3123,0.6717,"-5,378",-0.3594,-681,"1,660",329,123,42780,146,"Selinsgrove, PA",,Micropolitan Statistical Area,Central,39702,89,"16,842",424.21,"3,974",100.1,,,"10,965",276.18,"1,899",47.83,,,3,0.08,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,,,,,,,,, -   ,0,,,1,0.03
